Part ID,Failure_Year
RS139571,2003
RS209150,2004
RS32269,2002
RS62272,2007
RS82135,2004
RS18550,2005
RS185990,2006
RS131766,2006
RS22281,2006
RS193671,2009
RS193820,2001
RS166388,2002
RS66218,2011
RS49519,2003
RS49519,2001
RS49519,2001
RS145692,2003
RS10005,2009
RS79394,2008
RS5152,2002
RS47575,2008
RS208573,2005
RS56694,2006
RS192425,2008
RS74312,2005
RS106174,2008
RS30818,2001
RS18768,2008
RS178260,2006
RS28954,2003
RS188727,2010
RS12524,2010
RS8922,2006
RS6299,2007
RS195770,2007
RS171929,2007
RS10790,2004
RS158040,2006
RS218090,2003
RS18107,2009
RS202983,2007
RS42040,2007
RS25581,2003
RS125936,2004
RS244607,2007
RS129218,2000
RS183266,2005
RS32594,2010
RS3547,2008
RS10544,2007
RS137828,2009
RS11359,2005
RS17909,2004
RS188299,2008
RS206490,2003
RS31937,2005
RS173249,2012
RS188092,2012
RS199881,2006
RS150484,2006
RS125285,2008
RS184283,2008
RS155797,2008
RS4228,2002
RS7626,2009
RS5393,2004
RS34965,2003
RS20987,2008
RS178738,2005
RS184348,2003
RS76245,2004
RS35397,2004
RS53494,2006
RS61682,2008
RS51914,2007
RS12297,2003
RS208982,2006
RS178980,2011
RS75371,2002
RS26342,2005
RS27661,2004
RS13132,2009
RS64055,2009
RS36371,2006
RS168829,2006
RS33508,2004
RS139443,2007
RS167395,2011
RS167219,2007
RS118843,2010
RS113766,2001
RS18185,2006
RS12686,2003
RS7642,2008
RS116443,2009
RS192768,2007
RS41343,2009
RS4778,2008
RS4835,2010
RS42934,2005
RS39903,2009
RS37655,2000
RS123856,2009
RS73208,2001
RS111862,2007
RS194227,2005
RS115784,2003
RS46644,2008
RS21034,2012
RS48658,2008
RS91555,2006
RS48490,2006
RS48490,2006
RS48003,2002
RS4802,2005
RS199287,2009
RS43696,2005
RS10533,2005
RS124224,2007
RS8391,2007
RS8383,2009
RS120255,2004
RS120255,2005
RS64256,2003
RS76068,2009
RS93756,2008
RS18050,2009
RS133352,2007
RS74707,2012
RS162006,2007
RS51770,2002
RS37912,2004
RS25064,2009
RS132857,2007
RS11996,2009
RS106060,2008
RS189347,2007
RS41502,2004
RS234809,2005
RS128760,2007
RS34410,2005
RS70179,2005
RS70179,2005
RS58594,2000
RS161316,2004
RS119157,2003
RS56003,2010
RS148489,2004
RS132925,2000
RS13159,2007
RS58419,2008
RS37771,2007
RS112972,2004
RS112972,2003
RS19172,2009
RS181505,2007
RS17997,2007
RS206560,2006
RS138825,2001
RS132666,2005
RS28934,2004
RS52283,2006
RS50561,2009
RS50560,2008
RS44123,2006
RS49481,2007
RS12018,2003
RS12018,2006
RS158322,2004
RS178803,2004
RS182423,2007
RS114486,2006
RS112111,2010
RS112111,2003
RS119020,2006
RS35151,2001
RS206238,2004
RS93884,2004
RS196490,2007
RS73732,2005
RS135921,2006
RS132770,2008
RS24077,2006
RS31098,2011
RS26850,2009
RS29225,2005
RS2397,2009
RS89883,2006
RS150191,2007
RS8499,2011
RS117027,2008
RS158463,2010
RS119106,2007
RS204755,2008
RS35062,2005
RS208810,2007
RS62302,2009
RS62302,2005
RS188727,2012
RS187375,2007
RS202821,2008
RS18279,2007
RS55988,2010
RS48981,2011
RS118734,2003
RS57666,2007
RS16306,2002
RS200352,2009
RS128655,2004
RS74198,2012
RS106590,2004
RS104171,2009
RS142531,2008
RS22979,2007
RS92526,2009
RS209459,2006
RS58744,2006
RS49959,2005
RS165850,2003
RS15202,2003
RS96196,2010
RS6512,2012
RS43745,2007
RS128571,2009
RS128261,2003
RS55816,2011
RS55816,2002
RS142598,2006
RS38449,2003
RS15447,2005
RS21453,2005
RS196102,2008
RS194004,2004
RS41426,2007
RS32287,2007
RS179408,2011
RS186650,2002
RS33414,2008
RS33414,2002
RS52349,2002
RS28160,2004
RS195758,2008
RS69640,2004
RS165540,2001
RS160912,2009
RS159850,2003
RS185298,2005
RS157750,2004
RS117798,2006
RS38113,2009
RS37947,2011
RS51474,2009
RS179542,2002
RS143895,2007
RS21157,2003
RS125511,2008
RS15204,2010
RS159657,2005
RS168839,2011
RS168770,2003
RS168740,2002
RS37934,2007
RS176364,2009
RS88059,2007
RS180640,2007
RS116131,2005
RS178708,2005
RS204164,2007
RS203802,2004
RS16457,2007
RS193583,2008
RS117058,2009
RS186354,2009
RS160537,2004
RS37566,2008
RS124081,2005
RS57454,2003
RS29106,2003
RS233906,2001
RS37531,2008
RS130050,2000
RS24732,2004
RS63359,2005
RS155877,2012
RS125311,2008
RS117584,2005
RS149266,2000
RS57486,2003
RS18175,2002
RS84792,2009
RS166375,2005
RS193225,2005
RS203518,2009
RS8392,2009
RS82091,2005
RS192772,2003
RS181942,2012
RS184392,2007
RS61985,2001
TS10532,2006
TS10532,2004
TS10532,2005
RS52469,2007
RS1691,2008
RS8695,2006
RS20574,2006
RS40986,2008
RS51498,2005
RS126342,2004
TS59437,2005
RS11847,2011
RS187391,2010
RS10473,2009
RS69398,2004
RS92273,2007
RS58214,2005
RS164013,2010
RS40258,2005
RS188871,2008
RS719,2009
RS93803,2006
RS149347,2002
RS155912,2004
RS196599,2006
RS4416,2009
RS200102,2004
RS176941,2000
RS154628,2003
RS144268,2006
RS43847,2001
RS43863,2008
RS40129,2009
RS177123,2009
RS135947,2002
RS139228,2007
RS172130,2002
RS54354,2008
RS106594,2007
RS252422,2008
RS185615,2007
RS252422,2008
RS211466,2002
RS50703,2010
RS4327,2004
RS189651,2006
RS189651,2002
RS142529,2001
RS118997,2005
RS17307,2003
RS9878,2010
RS192659,2007
RS156068,2007
RS159771,2001
RS159771,2002
RS7223,2005
RS222044,2012
RS222044,2008
RS115721,2002
RS172850,2008
RS117502,2009
RS185012,2011
RS185048,2011
RS136409,2007
RS113097,2004
RS193017,2009
RS32018,2002
RS30071,2008
RS117374,2005
RS41437,2008
RS41437,2009
RS41437,2001
RS201417,2003
RS194324,2005
RS196660,2004
RS75329,2005
RS89893,2006
RS157984,2011
RS91546,2011
RS91546,2010
RS95438,2006
RS26475,2005
RS129225,2005
RS19082,2009
RS106080,2004
RS6965,2002
RS193925,2003
RS123570,2004
RS130995,2006
RS26559,2005
RS186069,2007
RS128656,2006
RS229066,2008
RS206436,2005
RS113841,2001
RS5686,2008
RS212484,2009
RS19030,2004
RS199869,2008
RS5870,2001
RS112875,2002
RS192653,2002
RS168815,2007
RS58793,2005
RS143593,2004
RS186568,2009
RS175151,2011
RS191721,2009
RS189423,2006
RS172183,2005
RS9879,2004
RS112999,2002
RS5621,2003
RS146088,2004
RS27869,2007
RS43600,2005
RS140115,2002
RS199974,2008
RS199235,2007
RS168494,2009
RS5488,2003
RS160804,2000
RS200213,2009
RS125729,2005
RS4388,2008
RS41217,2003
RS6968,2004
RS68032,2001
RS109590,2005
RS109590,2004
RS122356,2004
RS45038,2008
RS76213,2011
RS62180,2010
RS91142,2004
RS5739,2008
RS84084,2005
RS112126,2004
RS25068,2005
RS211860,2008
RS132772,2002
RS82350,2004
RS21170,2007
RS205664,2008
RS133195,2006
RS47764,2008
RS117346,2007
RS190384,2007
RS74245,2003
RS192736,2010
RS159398,2007
RS30297,2003
RS22505,2009
RS45209,2004
RS150510,2006
RS182633,2004
RS182633,2005
RS182633,2004
RS28976,2009
RS182709,2008
RS44477,2003
RS29577,2010
RS29577,2003
RS16543,2007
RS113771,2010
RS162875,2009
RS10581,2012
RS10527,2003
RS45507,2009
RS201159,2011
RS115997,2008
RS67551,2006
RS55945,2010
RS64567,2002
RS89670,2007
RS182713,2009
RS159878,2005
RS34898,2009
RS35420,2007
RS55166,2006
RS118869,2006
RS239046,2007
RS118588,2010
RS138912,2003
RS73494,2006
RS20464,2010
RS229109,2006
RS10841,2009
RS99132,2000
RS241441,2006
TS60112,2006
RS170464,2006
RS202687,2007
RS44052,2002
RS135090,2002
RS69032,2002
RS10344,2002
RS116103,2003
RS123638,2003
RS135135,2002
RS66345,2001
RS170623,2004
RS189656,2002
RS16898,2001
RS32678,2002
RS29106,2002
RS27688,2007
RS56777,2004
RS67588,2005
RS39390,2005
RS13088,2007
RS12742,2007
RS205271,2010
RS176291,2010
RS16106,2010
RS16105,2006
RS12109,2009
RS43777,2008
RS181539,2008
RS75705,2008
RS56299,2004
RS211535,2005
RS205023,2008
RS184340,2002
RS21182,2005
RS126423,2007
RS159874,2001
RS11963,2006
RS159865,2011
RS42370,2009
RS18039,2007
TS4366,2011
RS122273,2011
RS49360,2010
RS6412,2004
RS29268,2006
RS47794,2010
RS115777,2011
RS58792,2007
RS23449,2002
RS168612,2007
RS30171,2007
RS82946,2003
RS104233,2008
RS194163,2007
RS115698,2000
RS156131,2005
RS43793,2008
RS63980,2004
RS139447,2004
RS21821,2005
RS41339,2004
RS579,2010
RS185987,2003
RS136478,2002
RS17328,2005
RS115784,2008
RS194762,2011
RS48028,2005
RS192689,2008
RS10359,2007
RS28897,2008
RS28897,2008
RS3824,2006
RS2257,2002
RS166342,2006
RS188568,2003
RS172573,2008
RS128920,2002
RS36880,2008
RS154405,2005
RS119064,2004
RS141264,2006
RS145470,2005
RS36479,2010
RS196661,2006
RS120200,2002
RS196661,2004
RS180073,2008
RS135163,2002
RS8912,2008
RS110078,2004
RS16428,2004
RS4505,2007
RS49803,2010
RS191027,2008
RS15172,2007
RS96054,2010
RS60409,2009
RS95655,2002
RS42090,2005
RS119106,2002
RS119106,2002
RS119106,2001
RS195649,2005
RS22511,2008
RS119758,2006
RS58811,2003
RS58811,2005
RS22952,2002
RS135428,2006
RS139965,2004
RS119045,2005
RS243033,2007
RS206560,2001
RS206560,2002
RS131551,2005
RS9949,2004
RS118424,2008
RS102936,2000
RS12382,2003
RS193776,2006
RS50444,2007
RS95658,2010
RS25928,2002
RS18979,2006
RS211541,2002
RS134042,2008
RS179185,2009
RS170281,2007
RS84750,2010
RS82525,2007
RS178915,2006
RS115724,2003
RS182892,2006
RS211483,2005
RS45338,2004
RS193249,2011
RS55987,2003
RS32383,2010
RS209208,2012
RS188305,2004
RS132684,2007
RS177509,2005
RS211087,2000
RS237009,2006
RS6290,2005
RS208337,2007
RS10928,2010
RS116773,2006
RS153182,2005
RS40996,2007
RS191152,2004
RS126033,2007
RS99111,2002
RS83032,2003
RS6068,2007
RS4322,2011
RS63448,2007
RS193524,2005
RS167510,2005
RS218817,2002
RS5319,2007
RS13078,2007
RS14680,2006
RS195308,2005
RS60793,2008
RS51078,2005
RS172208,2008
RS115215,2007
RS125741,2005
RS206440,2011
RS206441,2005
RS123656,2005
RS221318,2006
RS22783,2010
RS22781,2004
RS22781,2004
RS13025,2005
RS133592,2011
RS181979,2008
RS205321,2005
RS174272,2010
RS17408,2005
RS26707,2008
RS43335,2002
RS113030,2008
RS114639,2007
RS20461,2005
RS14509,2007
TS59024,2007
RS89946,2004
RS5152,2004
RS42882,2006
RS176267,2009
RS163912,2010
TS2527,2006
RS47895,2004
RS177770,2010
RS67715,2004
RS28954,2005
RS85179,2005
RS247786,2007
RS192197,2004
RS19405,2008
RS15578,2007
RS125936,2009
RS106579,2004
RS199430,2009
RS244607,2011
RS45202,2007
RS32576,2008
RS14567,2009
RS24004,2012
RS137828,2010
RS137787,2007
RS46942,2004
RS46942,2005
RS34897,2005
RS69583,2007
RS54727,2007
RS54727,2006
RS161514,2007
RS8611,2006
RS136422,2006
RS24073,2005
RS50269,2007
RS21207,2009
RS93406,2009
RS72849,2001
RS5393,2003
RS132757,2002
RS69446,2006
RS69463,2006
RS110037,2003
RS41959,2004
RS162858,2009
RS229041,2003
RS125689,2010
RS53497,2010
RS9639,2006
RS207386,2006
RS76503,2012
RS26769,2003
RS33938,2003
RS33938,2006
RS109662,2003
RS189466,2005
RS193645,2008
RS58849,2011
RS109100,2003
RS59552,2006
RS40281,2011
RS114440,2006
RS202679,2004
RS167008,2001
RS21930,2008
RS208695,2001
RS15169,2012
RS242272,2005
RS157901,2009
RS161388,2007
RS31675,2006
RS82257,2005
RS43913,2004
RS125970,2005
RS20889,2008
RS204973,2002
RS201334,2006
RS92442,2003
RS92442,2001
RS4835,2003
RS135005,2000
RS134795,2005
RS67130,2004
RS115822,2004
RS49450,2004
RS99307,2005
RS46792,2004
RS43472,2005
RS24457,2012
RS131436,2011
RS50474,2005
RS117337,2003
RS48490,2009
RS48490,2005
RS61341,2007
RS6203,2011
RS8383,2005
RS14716,2010
RS120255,2006
RS197242,2005
RS18975,2007
RS69494,2002
RS115734,2011
RS30807,2002
RS9869,2009
RS74327,2005
RS211463,2008
RS253338,2011
RS50431,2009
RS50431,2008
RS23118,2006
RS37912,2009
RS171624,2012
RS50131,2003
RS89975,2008
RS177595,2005
RS55836,2012
RS175486,2003
RS160633,2002
RS47628,2001
RS70179,2004
RS74742,2009
RS128220,2008
RS189229,2010
RS192714,2010
RS58594,2007
RS58594,2005
RS22678,2006
RS132925,2004
RS51764,2001
RS41435,2007
RS112972,2006
RS59714,2005
RS181505,2005
RS106573,2007
RS58797,2002
RS178821,2001
RS131447,2011
TS2252,2011
RS49483,2003
RS168135,2005
RS12018,2003
RS103545,2007
RS132645,2005
RS48991,2004
RS49803,2009
RS24731,2011
RS106572,2006
RS19515,2004
RS161123,2010
RS98963,2009
RS1448,2011
RS112111,2005
RS45356,2002
RS5785,2004
RS24759,2005
RS134130,2003
RS96895,2010
RS76102,2007
RS10858,2010
RS10858,2010
RS94074,2004
RS157908,2009
RS178329,2003
RS192281,2011
RS49463,2004
RS180003,2004
RS180003,2011
RS34531,2002
RS209349,2006
RS125887,2009
RS18521,2011
RS2397,2006
RS83984,2006
RS142340,2011
RS55179,2006
RS8499,2010
RS20493,2006
RS76244,2005
RS224324,2001
RS10900,2009
RS40886,2006
RS161804,2003
RS27957,2002
RS121990,2005
RS188722,2005
RS49083,2009
RS203813,2004
RS39441,2007
RS20561,2006
RS75463,2007
RS202821,2011
RS202821,2008
RS81586,2008
RS43803,2007
RS99065,2010
RS180266,2006
RS180266,2006
RS117833,2005
RS26202,2005
RS194615,2004
RS194615,2007
RS31870,2005
RS200352,2010
RS8902,2004
RS106590,2003
RS8889,2007
RS202726,2004
RS9934,2000
RS96196,2005
RS184703,2007
RS43745,2005
RS135428,2008
TS59155,2009
RS61565,2009
RS123926,2008
RS15447,2005
RS165699,2001
RS194004,2004
RS46554,2008
RS198379,2006
RS179408,2009
RS44607,2003
RS52349,2005
RS28160,2006
RS195758,2011
RS125927,2010
RS147391,2004
RS103545,2001
RS103545,2006
RS29643,2009
RS139824,2007
RS196562,2007
RS209481,2005
RS157755,2007
RS34184,2008
RS3712,2009
RS49834,2007
RS179554,2004
RS58434,2011
RS41315,2005
RS41315,2001
RS51473,2003
RS143895,2010
RS29098,2010
RS54550,2009
RS54395,2002
RS118787,2001
RS140869,2007
RS140903,2010
RS84058,2006
RS94520,2005
RS56663,2004
RS56663,2005
RS119001,2005
RS165853,2005
RS5356,2003
RS200667,2003
RS249577,2010
RS168769,2006
RS51103,2004
RS4073,2007
RS116813,2003
RS96186,2009
RS43433,2005
RS26177,2005
RS28517,2005
RS160537,2010
RS16104,2006
RS77272,2001
RS33137,2005
RS233906,2003
RS41191,2004
RS185634,2010
RS152609,2004
RS43347,2012
RS203593,2011
RS57486,2004
RS191820,2009
RS40677,2005
RS182338,2011
RS8392,2011
RS153246,2007
RS55985,2010
RS193954,2010
RS181942,2010
RS181942,2008
RS50877,2005
RS7126,2001
RS7131,2007
RS32250,2002
RS126342,2003
RS126342,2001
RS50995,2009
TS59485,2004
TS59482,2005
RS1540,2008
RS106567,2010
RS106567,2006
RS35524,2007
RS205470,2008
RS15717,2009
RS153646,2005
RS164319,2006
RS133552,2007
RS24731,2010
RS175374,2006
RS138270,2005
RS43771,2007
RS43771,2007
RS192987,2010
RS92251,2007
RS99713,2009
RS3613,2006
RS38828,2003
RS84600,2006
RS74688,2001
RS4265,2006
RS129540,2011
RS13853,2005
RS113916,2003
RS12746,2009
RS10709,2006
RS41420,2009
RS135947,2007
RS168553,2008
RS60112,2005
RS40352,2008
RS46881,2011
RS125958,2009
RS125958,2009
RS136180,2002
RS49935,2008
RS125292,2003
RS150302,2008
RS142529,2003
RS118997,2009
RS56525,2009
RS109127,2008
RS222044,2004
RS75377,2010
RS4142,2005
RS185012,2007
RS58322,2004
RS81930,2004
RS122055,2005
RS41997,2002
RS191836,2007
RS143973,2007
RS4323,2004
RS126503,2005
RS201514,2008
RS194324,2003
RS165815,2005
RS165815,2003
RS154760,2005
RS8796,2006
RS188463,2005
RS31137,2007
RS24140,2003
RS155848,2005
RS96259,2008
RS163025,2009
RS98868,2006
RS26414,2007
RS186153,2003
RS186069,2004
RS137833,2003
RS123832,2004
RS212484,2008
RS221722,2009
RS195855,2007
RS161308,2002
RS4134,2010
RS192619,2006
RS73118,2003
RS5836,2008
RS163209,2005
RS155045,2010
RS40697,2008
RS163503,2007
RS202640,2009
RS25608,2009
RS185855,2002
RS30950,2004
RS112999,2000
RS91203,2006
RS104217,2006
RS136716,2006
RS54335,2009
RS157502,2010
RS112913,2008
RS3505,2006
RS43777,2002
RS124210,2007
RS124210,2003
RS118559,2008
RS112871,2005
RS76799,2010
RS198969,2010
RS174578,2007
RS244754,2006
RS181747,2001
RS177451,2001
RS57486,2001
RS44068,2008
RS166387,2007
RS166049,2004
RS34777,2010
RS145692,2004
RS57635,2009
RS70137,2005
RS3866,2006
RS51055,2006
RS56411,2008
RS193442,2011
RS211604,2008
RS25068,2003
RS33466,2003
RS176665,2010
RS196273,2005
RS20714,2010
RS189947,2008
RS181419,2009
RS190384,2002
RS163736,2002
RS30297,2005
RS145607,2005
RS46863,2005
RS129527,2003
RS197984,2008
RS177659,2007
RS192889,2000
RS170061,2005
RS201301,2008
RS139443,2006
RS139443,2006
RS14540,2002
RS10527,2010
RS157746,2005
RS56585,2007
RS105035,2011
RS158789,2009
RS62862,2011
RS67335,2010
RS141064,2006
RS159878,2007
RS43310,2008
RS71765,2008
RS69971,2008
RS73468,2006
RS190428,2003
RS219235,2011
RS66258,2006
RS178483,2004
RS142575,2005
RS26202,2006
RS10437,2002
RS238829,2008
RS7190,2010
RS238796,2008
RS162106,2008
RS27867,2002
RS179866,2003
RS116705,2001
RS91204,2002
RS199024,2000
RS206664,2003
RS119698,2001
RS10569,2003
RS29087,2004
RS54542,2003
RS70315,2004
RS162930,2001
RS58232,2002
RS20481,2004
RS8611,2001
RS110076,2001
RS40416,2003
RS94476,2004
RS106809,2002
RS113461,2004
RS39390,2004
RS13153,2008
RS245303,2006
RS210072,2004
RS145528,2004
RS11165,2004
RS16106,2003
RS16106,2006
RS200939,2004
RS166675,2010
RS185003,2008
TS2254,2007
TS2255,2005
RS731,2006
RS11963,2006
RS122219,2001
RS128655,2008
RS125707,2009
RS7631,2006
RS136413,2005
RS94547,2003
RS141066,2004
RS9129,2005
RS171622,2009
RS210083,2005
RS12507,2010
RS42354,2010
RS195833,2003
RS168510,2009
RS152580,2004
RS56300,2005
RS166341,2008
RS33779,2003
RS110078,2001
RS136152,2008
RS95454,2006
RS61092,2005
RS187240,2003
RS209349,2008
RS44546,2006
RS22952,2005
RS159523,2009
RS139965,2005
RS106023,2008
RS185524,2008
RS106578,2005
RS95765,2006
RS126330,2010
RS36480,2008
RS202016,2010
RS202016,2010
RS256225,2009
RS147850,2007
RS49240,2004
RS136720,2009
RS162078,2009
RS134773,2008
RS158040,2005
RS218090,2005
RS17908,2003
RS8360,2009
RS176597,2005
RS193630,2008
RS109100,2006
RS114435,2003
RS185707,2003
RS23484,2008
RS138415,2003
RS12686,2006
RS180624,2008
RS206378,2004
RS61683,2005
RS18252,2004
RS144223,2012
RS198631,2009
RS32659,2008
RS206091,2010
RS140161,2007
RS116400,2009
RS14716,2008
RS50077,2004
RS22297,2005
RS189347,2007
RS74770,2002
RS104106,2009
RS59714,2004
RS15550,2004
RS179339,2002
RS82001,2002
RS132822,2010
RS119538,2004
RS21353,2009
RS176242,2011
RS143019,2004
RS132745,2004
RS6380,2011
RS190189,2004
RS2541,2005
RS129422,2002
RS133091,2011
RS198379,2007
RS29324,2011
RS28160,2008
RS195689,2006
RS15095,2006
RS185298,2006
RS259683,2012
RS17513,2010
RS47551,2006
RS38222,2008
RS204631,2008
RS56375,2009
RS55851,2004
RS40412,2004
RS125889,2010
RS23033,2005
RS28516,2004
RS172442,2004
RS24732,2006
RS63359,2006
RS202123,2007
RS133482,2009
RS27686,2004
RS82596,2002
RS170072,2007
RS36542,2002
RS179154,2006
RS1597,2010
RS719,2006
RS159329,2009
RS206176,2005
RS166457,2002
RS209431,2002
RS32408,2006
RS7171,2005
RS37615,2003
RS153182,2004
RS50220,2003
RS185012,2011
RS91546,2008
RS66572,2010
RS75268,2005
RS130995,2011
RS98823,2003
RS115910,2003
RS16484,2004
RS28988,2006
RS84021,2007
RS136712,2007
RS192769,2009
RS7310,2001
RS45687,2010
RS109590,2009
RS54542,2006
RS139177,2006
RS64499,2005
RS204413,2004
RS192425,2001
RS166876,2011
RS39538,2003
RS123737,2007
RS9006,2005
RS170004,2008
RS119546,2009
RS190992,2002
RS10527,2003
RS123788,2006
RS7191,2008
RS143033,2005
RS92164,2001
RS147363,2004
RS103566,2004
RS49218,2005
RS51872,2004
RS106595,2004
RS61656,2007
RS159888,2008
RS104294,2006
RS28150,2009
RS10490,2007
RS211155,2005
RS32358,2008
RS20502,2009
RS173919,2004
RS71653,2007
RS119138,2010
RS158108,2004
RS123428,2009
RS109662,2003
RS21366,2010
RS44127,2005
RS205907,2002
RS43801,2007
RS211907,2001
RS206813,2008
RS10533,2005
RS10533,2005
RS10533,2002
RS68900,2006
RS69642,2003
RS54423,2009
RS168603,2006
RS69495,2003
RS159715,2005
RS131842,2003
RS201834,2003
RS12739,2008
RS211447,2009
RS166089,2006
RS37864,2008
RS131424,2006
RS40512,2003
RS35347,2002
RS176188,2008
RS44364,2009
RS187066,2005
RS45325,2006
RS37904,2010
RS59714,2004
RS176432,2005
RS63070,2002
RS206442,2007
RS163135,2004
RS115803,2003
RS196628,2007
RS95799,2012
RS208157,2007
RS117484,2005
RS52376,2008
RS249414,2007
RS144289,2010
RS211098,2009
RS71026,2011
RS211242,2008
RS184853,2009
RS133592,2009
RS160912,2005
RS103545,2006
RS160912,2008
RS161195,2004
RS29642,2010
RS148874,2005
RS208860,2004
RS172347,2004
RS174129,2003
RS172336,2004
RS56355,2007
RS117796,2004
RS55294,2009
RS59802,2006
RS65859,2005
RS65767,2004
RS205202,2007
RS10990,2010
RS40565,2002
RS193982,2007
RS73792,2005
RS11941,2003
RS117122,2007
RS201346,2003
RS51634,2003
RS182293,2006
RS197447,2008
RS25068,2004
RS165283,2009
RS165283,2009
RS35125,2004
RS4741,2001
RS117826,2005
RS27677,2006
RS138823,2008
RS115721,2001
RS115721,2011
RS44028,2011
RS174054,2009
RS118845,2011
RS162180,2010
RS22919,2006
RS22920,2007
RS27957,2011
RS27957,2008
RS27957,2004
RS34767,2009
RS4294,2010
RS234932,2006
RS125883,2006
RS155045,2008
RS26886,2008
RS208021,2007
RS46729,2005
RS193470,2002
RS165963,2006
RS13013,2010
RS176847,2007
RS95543,2005
RS201383,2003
RS132772,2004
RS7507,2004
RS114534,2002
RS22634,2006
RS170281,2009
RS194330,2006
RS5447,2005
RS194329,2007
RS25143,2005
RS194241,2011
RS56373,2007
RS51883,2004
RS149585,2006
RS10227,2003
RS135914,2009
RS135914,2003
RS19271,2004
RS180708,2005
RS190202,2007
RS139150,2005
RS182656,2007
RS182655,2001
RS117789,2005
RS37866,2005
RS130675,2003
RS47840,2007
RS198753,2007
RS8611,2007
RS182323,2006
RS200160,2006
RS27020,2003
RS147751,2009
RS2515,2006
RS4344,2003
RS113967,2003
RS69446,2005
RS74659,2004
RS90108,2011
RS256132,2011
RS66385,2007
RS114024,2010
RS158240,2010
RS12297,2005
RS221879,2010
RS12297,2005
RS12682,2006
RS26338,2009
RS115776,2008
RS112022,2008
RS13896,2008
RS119174,2002
RS206826,2005
RS40281,2008
RS203889,2006
RS84535,2007
RS113004,2005
RS184460,2004
RS7095,2008
RS6260,2005
RS161380,2004
RS195833,2001
RS183426,2004
RS142161,2007
RS112017,2010
RS203270,2002
RS142686,2005
RS30590,2004
RS26583,2008
RS17821,2004
RS64026,2006
RS133341,2007
RS198443,2003
RS208222,2008
RS74744,2001
RS117168,2006
RS61071,2004
RS75539,2003
RS17965,2009
RS116343,2008
RS94940,2011
RS93291,2007
RS68450,2006
RS47649,2010
RS149067,2005
RS149067,2002
RS155877,2001
RS202030,2007
RS83031,2005
RS163633,2009
RS42913,2008
RS113958,2001
RS163600,2004
RS206026,2009
RS48657,2011
RS36103,2006
RS16204,2003
RS16605,2005
RS180674,2005
RS202514,2011
RS176784,2005
RS119064,2012
RS119064,2005
RS190271,2005
RS154103,2005
RS138773,2009
RS207795,2009
RS189229,2008
RS192714,2001
RS14319,2008
RS161316,2010
RS48108,2007
RS130608,2002
RS176516,2006
RS112111,2011
RS186457,2004
RS13139,2005
RS99238,2008
RS36377,2009
RS36378,2012
RS176892,2005
RS118370,2008
RS116038,2003
RS114637,2009
RS161172,2003
RS96889,2004
RS106747,2006
RS138384,2002
RS46985,2006
RS44129,2005
RS165300,2007
RS24364,2005
RS106569,2007
RS18236,2007
RS136162,2005
RS196002,2003
RS1412,2005
RS182517,2009
RS88143,2004
RS259664,2009
RS7223,2007
